id,name,slug,title,primaryColor,hue,lat,lng,country,region,attribution,photoUrl,thumbUrl,mapsLink,mapsLinkTitle,earthLink,earthLinkTitle,shareUrl,nextSlug,prevSlug
12025,"Alxa, China",alxa-china-12025,"Alxa, China – Earth View from Google","[20,188,203,255]",185.0,38.639672,104.705196,China,Alxa,©2019 Maxar Technologies,https://www.gstatic.com/prettyearth/assets/full/12025.jpg,https://www.gstatic.com/prettyearth/assets/preview/12025.jpg,"https://www.google.com/maps/@38.639672,104.705196,17.9z/data=!3m1!1e3","View Alxa, China in Google Maps","https://earth.google.com/web/@38.639672,104.705196,1347a,407d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Alxa, China in Google Earth",https://g.co/ev/12025,alashan-meng-china-14465,
12026,"Ulziit, Mongolia",ulziit-mongolia-12026,"Ulziit, Mongolia – Earth View from Google","[124,60,56,255]",4.0,44.616397,107.437057,Mongolia,Ulziit,"©2019 CNES / Airbus, Landsat / Copernicus, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/12026.jpg,https://www.gstatic.com/prettyearth/assets/preview/12026.jpg,"https://www.google.com/maps/@44.616397,107.437057,15.2z/data=!3m1!1e3","View Ulziit, Mongolia in Google Maps","https://earth.google.com/web/@44.616397,107.437057,1029a,2412d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Ulziit, Mongolia in Google Earth",https://g.co/ev/12026,indonesia-14373,
12031,"Aksu, China",aksu-china-12031,"Aksu, China – Earth View from Google","[204,148,126,255]",17.0,42.114554,83.122198,China,Aksu,"©2019 CNES / Airbus, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/12031.jpg,https://www.gstatic.com/prettyearth/assets/preview/12031.jpg,"https://www.google.com/maps/@42.114554,83.122198,16.1z/data=!3m1!1e3","View Aksu, China in Google Maps","https://earth.google.com/web/@42.114554,83.122198,1850a,1347d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Aksu, China in Google Earth",https://g.co/ev/12031,segovia-spain-1502,
12032,"Aksu, China",aksu-china-12032,"Aksu, China – Earth View from Google","[198,157,132,255]",23.0,42.063931,83.29919,China,Aksu,©2019 Maxar Technologies,https://www.gstatic.com/prettyearth/assets/full/12032.jpg,https://www.gstatic.com/prettyearth/assets/preview/12032.jpg,"https://www.google.com/maps/@42.063931,83.29919,17.9z/data=!3m1!1e3","View Aksu, China in Google Maps","https://earth.google.com/web/@42.063931,83.29919,1884a,387d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Aksu, China in Google Earth",https://g.co/ev/12032,clayton-county-united-states-1883,
12039,"Aksu, China",aksu-china-12039,"Aksu, China – Earth View from Google","[169,91,81,255]",7.0,42.112741,83.233444,China,Aksu,"©2019 CNES / Airbus, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/12039.jpg,https://www.gstatic.com/prettyearth/assets/preview/12039.jpg,"https://www.google.com/maps/@42.112741,83.233444,16z/data=!3m1!1e3","View Aksu, China in Google Maps","https://earth.google.com/web/@42.112741,83.233444,1977a,1444d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Aksu, China in Google Earth",https://g.co/ev/12039,nor-lipez-bolivia-11624,
12047,"Simpson, Australia",simpson-australia-12047,"Simpson, Australia – Earth View from Google","[207,137,64,255]",31.0,-24.407559,136.538739,Australia,Simpson,"©2019 CNES / Airbus, Landsat / Copernicus, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/12047.jpg,https://www.gstatic.com/prettyearth/assets/preview/12047.jpg,"https://www.google.com/maps/@-24.407559,136.538739,14.9z/data=!3m1!1e3","View Simpson, Australia in Google Maps","https://earth.google.com/web/@-24.407559,136.538739,180a,3799d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Simpson, Australia in Google Earth",https://g.co/ev/12047,atlanta-united-states-1432,
12048,"Hotan, China",hotan-china-12048,"Hotan, China – Earth View from Google","[212,179,140,255]",32.0,38.649578,80.533975,China,Hotan,©2019 Maxar Technologies,https://www.gstatic.com/prettyearth/assets/full/12048.jpg,https://www.gstatic.com/prettyearth/assets/preview/12048.jpg,"https://www.google.com/maps/@38.649578,80.533975,17.7z/data=!3m1!1e3","View Hotan, China in Google Maps","https://earth.google.com/web/@38.649578,80.533975,1267a,468d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Hotan, China in Google Earth",https://g.co/ev/12048,europoort-rotterdam-the-netherlands-1326,
12050,"Petermann, Australia",petermann-australia-12050,"Petermann, Australia – Earth View from Google","[76,127,178,255]",210.0,-24.367199,131.965368,Australia,Petermann,"©2019 CNES / Airbus, Landsat / Copernicus, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/12050.jpg,https://www.gstatic.com/prettyearth/assets/preview/12050.jpg,"https://www.google.com/maps/@-24.367199,131.965368,14.6z/data=!3m1!1e3","View Petermann, Australia in Google Maps","https://earth.google.com/web/@-24.367199,131.965368,699a,4679d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Petermann, Australia in Google Earth",https://g.co/ev/12050,dubai-united-arab-emirates-5692,
12056,"Lake Carnegie, Australia",lake-carnegie-australia-12056,"Lake Carnegie, Australia – Earth View from Google","[41,170,198,255]",191.0,-26.30398,123.021188,Australia,Lake Carnegie,"©2019 CNES / Airbus, Landsat / Copernicus, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/12056.jpg,https://www.gstatic.com/prettyearth/assets/preview/12056.jpg,"https://www.google.com/maps/@-26.30398,123.021188,14.5z/data=!3m1!1e3","View Lake Carnegie, Australia in Google Maps","https://earth.google.com/web/@-26.30398,123.021188,447a,4935d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Lake Carnegie, Australia in Google Earth",https://g.co/ev/12056,soalala-madagascar-6014,
12078,"Boron, United States",boron-united-states-12078,"Boron, United States – Earth View from Google","[158,157,13,255]",60.0,35.046825,-117.731208,United States,Boron,"©2019 Maxar Technologies, U.S. Geological Survey, USDA Farm Service Agency",https://www.gstatic.com/prettyearth/assets/full/12078.jpg,https://www.gstatic.com/prettyearth/assets/preview/12078.jpg,"https://www.google.com/maps/@35.046825,-117.731208,18.9z/data=!3m1!1e3","View Boron, United States in Google Maps","https://earth.google.com/web/@35.046825,-117.731208,759a,213d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Boron, United States in Google Earth",https://g.co/ev/12078,mossoro-brazil-12994,
12097,"Murzuq District, Libya",murzuq-district-libya-12097,"Murzuq District, Libya – Earth View from Google","[65,132,164,255]",199.0,25.642043,16.826438,Libya,Murzuq District,©2019 Maxar Technologies,https://www.gstatic.com/prettyearth/assets/full/12097.jpg,https://www.gstatic.com/prettyearth/assets/preview/12097.jpg,"https://www.google.com/maps/@25.642043,16.826438,17.4z/data=!3m1!1e3","View Murzuq District, Libya in Google Maps","https://earth.google.com/web/@25.642043,16.826438,464a,665d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Murzuq District, Libya in Google Earth",https://g.co/ev/12097,toliara-province-madagascar-13911,
12101,"Jufra District, Libya",jufra-district-libya-12101,"Jufra District, Libya – Earth View from Google","[198,156,108,255]",32.0,28.94237,15.941624,Libya,Jufra District,"©2019 CNES / Airbus, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/12101.jpg,https://www.gstatic.com/prettyearth/assets/preview/12101.jpg,"https://www.google.com/maps/@28.94237,15.941624,16.8z/data=!3m1!1e3","View Jufra District, Libya in Google Maps","https://earth.google.com/web/@28.94237,15.941624,337a,978d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Jufra District, Libya in Google Earth",https://g.co/ev/12101,miami-beach-united-states-1285,
12107,"Nunavut, Canada",nunavut-canada-12107,"Nunavut, Canada – Earth View from Google","[132,112,60,255]",43.0,69.002535,-95.910202,Canada,Nunavut,"©2019 Landsat / Copernicus, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/12107.jpg,https://www.gstatic.com/prettyearth/assets/preview/12107.jpg,"https://www.google.com/maps/@69.002535,-95.910202,13.9z/data=!3m1!1e3","View Nunavut, Canada in Google Maps","https://earth.google.com/web/@69.002535,-95.910202,11a,2990d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Nunavut, Canada in Google Earth",https://g.co/ev/12107,fallujah-iraq-13940,
12127,Switzerland,switzerland-12127,Switzerland – Earth View from Google,"[150,62,88,255]",342.0,47.341834,8.543115,Switzerland,,"©2019 GeoContent, Maxar Technologies, OLIG",https://www.gstatic.com/prettyearth/assets/full/12127.jpg,https://www.gstatic.com/prettyearth/assets/preview/12127.jpg,"https://www.google.com/maps/@47.341834,8.543115,18.9z/data=!3m1!1e3",View Switzerland in Google Maps,"https://earth.google.com/web/@47.341834,8.543115,481a,177d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery",View Switzerland in Google Earth,https://g.co/ev/12127,bima-indonesia-12267,
12131,"Strahan, Australia",strahan-australia-12131,"Strahan, Australia – Earth View from Google","[166,92,78,255]",10.0,-42.202581,145.230477,Australia,Strahan,"©2019 CNES / Airbus, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/12131.jpg,https://www.gstatic.com/prettyearth/assets/preview/12131.jpg,"https://www.google.com/maps/@-42.202581,145.230477,17.8z/data=!3m1!1e3","View Strahan, Australia in Google Maps","https://earth.google.com/web/@-42.202581,145.230477,23a,414d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Strahan, Australia in Google Earth",https://g.co/ev/12131,tata-province-morocco-14090,
12133,"Woolnorth, Australia",woolnorth-australia-12133,"Woolnorth, Australia – Earth View from Google","[39,198,215,255]",186.0,-40.728545,144.856073,Australia,Woolnorth,"©2019 CNES / Airbus, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/12133.jpg,https://www.gstatic.com/prettyearth/assets/preview/12133.jpg,"https://www.google.com/maps/@-40.728545,144.856073,17.8z/data=!3m1!1e3","View Woolnorth, Australia in Google Maps","https://earth.google.com/web/@-40.728545,144.856073,5a,424d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Woolnorth, Australia in Google Earth",https://g.co/ev/12133,bayingol-china-12967,
12156,"Aksu, China",aksu-china-12156,"Aksu, China – Earth View from Google","[220,132,121,255]",7.0,40.362546,78.267526,China,Aksu,"©2019 CNES / Airbus, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/12156.jpg,https://www.gstatic.com/prettyearth/assets/preview/12156.jpg,"https://www.google.com/maps/@40.362546,78.267526,15.7z/data=!3m1!1e3","View Aksu, China in Google Maps","https://earth.google.com/web/@40.362546,78.267526,1875a,1826d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Aksu, China in Google Earth",https://g.co/ev/12156,central-district-botswana-14711,
12198,"Karas Region, Namibia",karas-region-namibia-12198,"Karas Region, Namibia – Earth View from Google","[220,158,90,255]",31.0,-26.526987,15.401805,Namibia,Karas Region,"©2019 CNES / Airbus, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/12198.jpg,https://www.gstatic.com/prettyearth/assets/preview/12198.jpg,"https://www.google.com/maps/@-26.526987,15.401805,17.8z/data=!3m1!1e3","View Karas Region, Namibia in Google Maps","https://earth.google.com/web/@-26.526987,15.401805,322a,500d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Karas Region, Namibia in Google Earth",https://g.co/ev/12198,lahaina-united-states-6120,
12207,"Tabuk Province, Saudi Arabia",tabuk-province-saudi-arabia-12207,"Tabuk Province, Saudi Arabia – Earth View from Google","[196,97,65,255]",15.0,27.775062,36.079224,Saudi Arabia,Tabuk Province,"©2019 CNES / Airbus, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/12207.jpg,https://www.gstatic.com/prettyearth/assets/preview/12207.jpg,"https://www.google.com/maps/@27.775062,36.079224,17z/data=!3m1!1e3","View Tabuk Province, Saudi Arabia in Google Maps","https://earth.google.com/web/@27.775062,36.079224,971a,861d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Tabuk Province, Saudi Arabia in Google Earth",https://g.co/ev/12207,madagascar-6005,
12213,"Tabuk Province, Saudi Arabia",tabuk-province-saudi-arabia-12213,"Tabuk Province, Saudi Arabia – Earth View from Google","[4,180,196,255]",185.0,25.747191,36.755322,Saudi Arabia,Tabuk Province,©2019 Maxar Technologies,https://www.gstatic.com/prettyearth/assets/full/12213.jpg,https://www.gstatic.com/prettyearth/assets/preview/12213.jpg,"https://www.google.com/maps/@25.747191,36.755322,16.5z/data=!3m1!1e3","View Tabuk Province, Saudi Arabia in Google Maps","https://earth.google.com/web/@25.747191,36.755322,10a,1240d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Tabuk Province, Saudi Arabia in Google Earth",https://g.co/ev/12213,oxley-australia-2374,
12232,"Dahlak, Eritrea",dahlak-eritrea-12232,"Dahlak, Eritrea – Earth View from Google","[10,172,163,255]",177.0,15.583554,40.150998,Eritrea,Dahlak,"©2019 CNES / Airbus, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/12232.jpg,https://www.gstatic.com/prettyearth/assets/preview/12232.jpg,"https://www.google.com/maps/@15.583554,40.150998,17.7z/data=!3m1!1e3","View Dahlak, Eritrea in Google Maps","https://earth.google.com/web/@15.583554,40.150998,-15a,577d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Dahlak, Eritrea in Google Earth",https://g.co/ev/12232,medenine-north-tunisia-14024,
12237,"Abu Dhabi, United Arab Emirates",abu-dhabi-united-arab-emirates-12237,"Abu Dhabi, United Arab Emirates – Earth View from Google","[66,171,150,255]",168.0,24.187701,54.13006,United Arab Emirates,Abu Dhabi,"©2019 CNES / Airbus, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/12237.jpg,https://www.gstatic.com/prettyearth/assets/preview/12237.jpg,"https://www.google.com/maps/@24.187701,54.13006,17.2z/data=!3m1!1e3","View Abu Dhabi, United Arab Emirates in Google Maps","https://earth.google.com/web/@24.187701,54.13006,5a,773d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Abu Dhabi, United Arab Emirates in Google Earth",https://g.co/ev/12237,dirk-hartog-island-australia-12724,
12257,"Afder, Ethiopia",afder-ethiopia-12257,"Afder, Ethiopia – Earth View from Google","[187,62,49,255]",6.0,4.36056,42.025407,Ethiopia,Afder,"©2019 CNES / Airbus, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/12257.jpg,https://www.gstatic.com/prettyearth/assets/preview/12257.jpg,"https://www.google.com/maps/@4.36056,42.025407,16.6z/data=!3m1!1e3","View Afder, Ethiopia in Google Maps","https://earth.google.com/web/@4.36056,42.025407,209a,1280d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Afder, Ethiopia in Google Earth",https://g.co/ev/12257,grand-marais-united-states-13155,
12260,"Tamanrasset Province, Algeria",tamanrasset-province-algeria-12260,"Tamanrasset Province, Algeria – Earth View from Google","[188,148,84,255]",37.0,27.125906,2.173651,Algeria,Tamanrasset Province,"©2019 CNES / Airbus, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/12260.jpg,https://www.gstatic.com/prettyearth/assets/preview/12260.jpg,"https://www.google.com/maps/@27.125906,2.173651,17.7z/data=!3m1!1e3","View Tamanrasset Province, Algeria in Google Maps","https://earth.google.com/web/@27.125906,2.173651,276a,533d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Tamanrasset Province, Algeria in Google Earth",https://g.co/ev/12260,woolwich-australia-12351,
12261,"Buula Xaawo, Somalia",buula-xaawo-somalia-12261,"Buula Xaawo, Somalia – Earth View from Google","[199,101,60,255]",18.0,3.930227,41.884451,Somalia,Buula Xaawo,"©2019 CNES / Airbus, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/12261.jpg,https://www.gstatic.com/prettyearth/assets/preview/12261.jpg,"https://www.google.com/maps/@3.930227,41.884451,17.7z/data=!3m1!1e3","View Buula Xaawo, Somalia in Google Maps","https://earth.google.com/web/@3.930227,41.884451,245a,598d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Buula Xaawo, Somalia in Google Earth",https://g.co/ev/12261,teba-spain-14034,
12267,"Bima, Indonesia",bima-indonesia-12267,"Bima, Indonesia – Earth View from Google","[93,204,124,255]",137.0,-8.246129,118.008353,Indonesia,Bima,"©2019 CNES / Airbus, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/12267.jpg,https://www.gstatic.com/prettyearth/assets/preview/12267.jpg,"https://www.google.com/maps/@-8.246129,118.008353,16.8z/data=!3m1!1e3","View Bima, Indonesia in Google Maps","https://earth.google.com/web/@-8.246129,118.008353,1470a,1106d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Bima, Indonesia in Google Earth",https://g.co/ev/12267,thermal-united-states-1786,
12277,"Yellowstone National Park, United States",yellowstone-national-park-united-states-12277,"Yellowstone National Park, United States – Earth View from Google","[236,131,28,255]",30.0,44.525185,-110.83817,United States,Yellowstone National Park,©2019 Maxar Technologies,https://www.gstatic.com/prettyearth/assets/full/12277.jpg,https://www.gstatic.com/prettyearth/assets/preview/12277.jpg,"https://www.google.com/maps/@44.525185,-110.83817,19.9z/data=!3m1!1e3","View Yellowstone National Park, United States in Google Maps","https://earth.google.com/web/@44.525185,-110.83817,2452a,93d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Yellowstone National Park, United States in Google Earth",https://g.co/ev/12277,kwajalein-atoll-marshall-islands-6176,
12279,"Bomet County, Kenya",bomet-county-kenya-12279,"Bomet County, Kenya – Earth View from Google","[72,178,106,255]",139.0,-0.480014,35.247673,Kenya,Bomet County,"©2019 CNES / Airbus, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/12279.jpg,https://www.gstatic.com/prettyearth/assets/preview/12279.jpg,"https://www.google.com/maps/@-0.480014,35.247673,17.3z/data=!3m1!1e3","View Bomet County, Kenya in Google Maps","https://earth.google.com/web/@-0.480014,35.247673,1961a,790d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Bomet County, Kenya in Google Earth",https://g.co/ev/12279,saudi-arabia-14732,
12290,"Füssen, Germany",fussen-germany-12290,"Füssen, Germany – Earth View from Google","[9,155,127,255]",168.0,47.580785,10.711408,Germany,Füssen,"©2019 GeoBasis-DE/BKG, GeoContent, Geoimage Austria, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/12290.jpg,https://www.gstatic.com/prettyearth/assets/preview/12290.jpg,"https://www.google.com/maps/@47.580785,10.711408,16.7z/data=!3m1!1e3","View Füssen, Germany in Google Maps","https://earth.google.com/web/@47.580785,10.711408,944a,808d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Füssen, Germany in Google Earth",https://g.co/ev/12290,el-wak-somalia-6565,
12292,"Zell am See, Austria",zell-am-see-austria-12292,"Zell am See, Austria – Earth View from Google","[174,174,57,255]",60.0,47.324128,12.799992,Austria,Zell am See,"©2019 CNES / Airbus, GeoBasis-DE/BKG, GeoContent, Geoimage Austria, Maxar Technologies, Salzburg AG / Wenger Oehn",https://www.gstatic.com/prettyearth/assets/full/12292.jpg,https://www.gstatic.com/prettyearth/assets/preview/12292.jpg,"https://www.google.com/maps/@47.324128,12.799992,18.6z/data=!3m1!1e3","View Zell am See, Austria in Google Maps","https://earth.google.com/web/@47.324128,12.799992,767a,218d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Zell am See, Austria in Google Earth",https://g.co/ev/12292,mariscal-nieto-province-peru-1099,
12293,Tanzania,tanzania-12293,Tanzania – Earth View from Google,"[50,116,114,255]",178.0,-1.680384,31.739167,Tanzania,,"©2019 CNES / Airbus, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/12293.jpg,https://www.gstatic.com/prettyearth/assets/preview/12293.jpg,"https://www.google.com/maps/@-1.680384,31.739167,17.7z/data=!3m1!1e3",View Tanzania in Google Maps,"https://earth.google.com/web/@-1.680384,31.739167,1210a,599d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery",View Tanzania in Google Earth,https://g.co/ev/12293,iran-2141,
12303,"Mukono, Uganda",mukono-uganda-12303,"Mukono, Uganda – Earth View from Google","[4,149,137,255]",175.0,0.105742,33.498807,Uganda,Mukono,"©2019 CNES / Airbus, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/12303.jpg,https://www.gstatic.com/prettyearth/assets/preview/12303.jpg,"https://www.google.com/maps/@0.105742,33.498807,16.7z/data=!3m1!1e3","View Mukono, Uganda in Google Maps","https://earth.google.com/web/@0.105742,33.498807,1134a,1198d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Mukono, Uganda in Google Earth",https://g.co/ev/12303,united-states-7016,
12306,Uganda,uganda-12306,Uganda – Earth View from Google,"[22,204,212,255]",183.0,0.130528,33.480836,Uganda,,"©2019 CNES / Airbus, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/12306.jpg,https://www.gstatic.com/prettyearth/assets/preview/12306.jpg,"https://www.google.com/maps/@0.130528,33.480836,17.8z/data=!3m1!1e3",View Uganda in Google Maps,"https://earth.google.com/web/@0.130528,33.480836,1134a,559d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery",View Uganda in Google Earth,https://g.co/ev/12306,el-loa-chile-2253,
12313,"Nwoya, Uganda",nwoya-uganda-12313,"Nwoya, Uganda – Earth View from Google","[52,192,124,255]",151.0,2.359557,31.481688,Uganda,Nwoya,"©2019 CNES / Airbus, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/12313.jpg,https://www.gstatic.com/prettyearth/assets/preview/12313.jpg,"https://www.google.com/maps/@2.359557,31.481688,17.9z/data=!3m1!1e3","View Nwoya, Uganda in Google Maps","https://earth.google.com/web/@2.359557,31.481688,670a,521d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Nwoya, Uganda in Google Earth",https://g.co/ev/12313,mission-river-australia-14791,
12316,"Adjumani, Uganda",adjumani-uganda-12316,"Adjumani, Uganda – Earth View from Google","[25,156,107,255]",158.0,3.160092,31.526436,Uganda,Adjumani,"©2019 CNES / Airbus, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/12316.jpg,https://www.gstatic.com/prettyearth/assets/preview/12316.jpg,"https://www.google.com/maps/@3.160092,31.526436,17.8z/data=!3m1!1e3","View Adjumani, Uganda in Google Maps","https://earth.google.com/web/@3.160092,31.526436,712a,558d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Adjumani, Uganda in Google Earth",https://g.co/ev/12316,villarino-partido-argentina-1557,
12317,"Kasese, Uganda",kasese-uganda-12317,"Kasese, Uganda – Earth View from Google","[204,100,76,255]",11.0,-0.126789,29.871307,Uganda,Kasese,"©2019 CNES / Airbus, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/12317.jpg,https://www.gstatic.com/prettyearth/assets/preview/12317.jpg,"https://www.google.com/maps/@-0.126789,29.871307,17.9z/data=!3m1!1e3","View Kasese, Uganda in Google Maps","https://earth.google.com/web/@-0.126789,29.871307,956a,522d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Kasese, Uganda in Google Earth",https://g.co/ev/12317,tiris-zemour-mauritania-14079,
12321,"Borkou, Chad",borkou-chad-12321,"Borkou, Chad – Earth View from Google","[204,178,149,255]",32.0,19.791652,18.553808,Chad,Borkou,"©2019 CNES / Airbus, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/12321.jpg,https://www.gstatic.com/prettyearth/assets/preview/12321.jpg,"https://www.google.com/maps/@19.791652,18.553808,15.4z/data=!3m1!1e3","View Borkou, Chad in Google Maps","https://earth.google.com/web/@19.791652,18.553808,2161a,2776d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Borkou, Chad in Google Earth",https://g.co/ev/12321,ngaanyatjarra-giles-australia-13204,
12325,"Mpulungu, Zambia",mpulungu-zambia-12325,"Mpulungu, Zambia – Earth View from Google","[16,159,123,255]",165.0,-8.506106,30.687341,Zambia,Mpulungu,"©2019 CNES / Airbus, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/12325.jpg,https://www.gstatic.com/prettyearth/assets/preview/12325.jpg,"https://www.google.com/maps/@-8.506106,30.687341,17.9z/data=!3m1!1e3","View Mpulungu, Zambia in Google Maps","https://earth.google.com/web/@-8.506106,30.687341,804a,516d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Mpulungu, Zambia in Google Earth",https://g.co/ev/12325,loncopue-department-argentina-2308,
12332,"Bayingol, China",bayingol-china-12332,"Bayingol, China – Earth View from Google","[31,198,183,255]",175.0,40.471017,90.80152,China,Bayingol,"©2019 CNES / Airbus, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/12332.jpg,https://www.gstatic.com/prettyearth/assets/preview/12332.jpg,"https://www.google.com/maps/@40.471017,90.80152,16.9z/data=!3m1!1e3","View Bayingol, China in Google Maps","https://earth.google.com/web/@40.471017,90.80152,790a,794d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Bayingol, China in Google Earth",https://g.co/ev/12332,riverside-county-united-states-1298,
12336,"Bayingol, China",bayingol-china-12336,"Bayingol, China – Earth View from Google","[182,149,93,255]",38.0,39.651609,86.162051,China,Bayingol,©2019 Maxar Technologies,https://www.gstatic.com/prettyearth/assets/full/12336.jpg,https://www.gstatic.com/prettyearth/assets/preview/12336.jpg,"https://www.google.com/maps/@39.651609,86.162051,17.6z/data=!3m1!1e3","View Bayingol, China in Google Maps","https://earth.google.com/web/@39.651609,86.162051,939a,494d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Bayingol, China in Google Earth",https://g.co/ev/12336,ewa-beach-united-states-6080,
12346,"Bondi Beach, Australia",bondi-beach-australia-12346,"Bondi Beach, Australia – Earth View from Google","[31,165,146,255]",171.0,-33.890653,151.277282,Australia,Bondi Beach,"©2019 CNES / Airbus, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/12346.jpg,https://www.gstatic.com/prettyearth/assets/preview/12346.jpg,"https://www.google.com/maps/@-33.890653,151.277282,19.7z/data=!3m1!1e3","View Bondi Beach, Australia in Google Maps","https://earth.google.com/web/@-33.890653,151.277282,-29a,124d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Bondi Beach, Australia in Google Earth",https://g.co/ev/12346,israel-5355,
